,months_since_last_delinq,inquiries_last_12m,months_since_90d_late,accounts_opened_24m,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,interest_rate,square_months_since_last_delinq,never_late_payment,delinq_risk_category,log_total_debit_limit,log_num_active_debit_accounts,has_bankruptcy
4440,20.0,0,129.0,4,4,23400,0,89.3,0,15.05,400.0,1,Moderate Risk,10.060534035475412,1.6094379124341003,0
4441,119.0,1,129.0,6,2,9800,1,100.0,0,16.01,14161.0,1,Perfect,9.19023970026918,1.0986122886681098,0
4442,119.0,0,129.0,0,3,22200,3,100.0,0,10.9,14161.0,1,Perfect,10.007892611890918,1.3862943611198906,0
4443,65.0,2,65.0,7,8,14800,3,90.6,0,23.88,4225.0,0,Moderate Risk,9.60245002503719,2.1972245773362196,0
4444,119.0,6,129.0,4,2,16500,1,100.0,0,9.43,14161.0,1,Perfect,9.711176264112805,1.0986122886681098,0
4445,7.0,0,7.0,4,1,28500,6,79.2,0,5.32,49.0,0,High Risk,10.25769445336048,0.6931471805599453,0
4446,25.0,0,34.0,5,3,4500,0,85.0,0,10.91,625.0,0,Moderate Risk,8.412054873292933,1.3862943611198906,0
4447,23.0,0,129.0,5,2,8400,2,78.9,0,7.96,529.0,1,High Risk,9.036106025364846,1.0986122886681098,0
4448,119.0,0,129.0,2,1,1100,0,100.0,1,9.44,14161.0,1,Perfect,7.00397413672268,0.6931471805599453,1
4449,119.0,0,129.0,5,2,12900,6,100.0,0,15.05,14161.0,1,Perfect,9.465060106725137,1.0986122886681098,0
4450,36.0,0,129.0,5,9,40000,3,95.7,0,15.04,1296.0,1,Low Risk,10.596659732783579,2.302585092994046,0
4451,20.0,1,72.0,2,3,7700,0,57.1,0,10.42,400.0,0,High Risk,8.94910546953925,1.3862943611198906,0
4452,119.0,5,129.0,3,5,60500,0,100.0,0,5.32,14161.0,1,Perfect,11.010415172807951,1.791759469228055,0
4453,69.0,3,69.0,5,6,66600,1,92.3,0,10.42,4761.0,0,Moderate Risk,11.106474871430772,1.9459101490553132,0
4454,119.0,0,129.0,1,3,36300,1,100.0,0,7.35,14161.0,1,Perfect,10.499600568082863,1.3862943611198906,0
4455,5.0,1,129.0,2,4,12500,2,87.5,0,14.08,25.0,1,Moderate Risk,9.433563920090563,1.6094379124341003,0
4456,23.0,0,129.0,1,3,14200,3,91.7,1,5.31,529.0,1,Moderate Risk,9.561067663645012,1.3862943611198906,1
4457,119.0,1,129.0,3,4,28300,1,100.0,0,10.9,14161.0,1,Perfect,10.250652418696085,1.6094379124341003,0
4458,119.0,0,129.0,2,9,50500,2,100.0,0,16.02,14161.0,1,Perfect,10.829748417047593,2.302585092994046,0
4459,119.0,0,129.0,1,1,4100,0,100.0,1,10.42,14161.0,1,Perfect,8.31898612539206,0.6931471805599453,1
4460,119.0,0,129.0,4,4,24600,2,100.0,0,11.99,14161.0,1,Perfect,10.110542371500753,1.6094379124341003,0
4461,48.0,1,129.0,4,5,28700,1,94.1,0,20.0,2304.0,1,Moderate Risk,10.264687244346277,1.791759469228055,0
4462,23.0,3,30.0,7,4,15600,0,95.2,1,13.59,529.0,0,Low Risk,9.65509029374725,1.6094379124341003,1
4463,119.0,20,129.0,6,1,13700,1,100.0,0,17.47,14161.0,1,Perfect,9.525224101853109,0.6931471805599453,0
4464,119.0,1,129.0,9,6,16200,2,100.0,0,19.42,14161.0,1,Perfect,9.692828247710418,1.9459101490553132,0
4465,78.0,2,129.0,5,1,7600,0,91.7,0,6.72,6084.0,1,Moderate Risk,8.936035096566041,0.6931471805599453,0
4466,24.0,0,55.0,12,2,15000,1,85.2,0,14.08,576.0,0,Moderate Risk,9.61587214452889,1.0986122886681098,0
4467,79.0,7,129.0,5,5,30300,2,96.8,1,12.61,6241.0,1,Low Risk,10.318935994253193,1.791759469228055,1
4468,119.0,0,129.0,6,4,124300,5,100.0,0,5.32,14161.0,1,Perfect,11.730461322518734,1.6094379124341003,0
4469,119.0,0,129.0,4,1,11000,2,100.0,0,11.99,14161.0,1,Perfect,9.305741456739435,0.6931471805599453,0
4470,119.0,0,129.0,4,9,66700,2,100.0,0,6.71,14161.0,1,Perfect,11.107975224295076,2.302585092994046,0
4471,119.0,0,129.0,3,4,19900,0,100.0,0,10.91,14161.0,1,Perfect,9.898525260706313,1.6094379124341003,0
4472,36.0,0,129.0,3,1,2600,2,69.2,0,15.05,1296.0,1,High Risk,7.8636512654486515,0.6931471805599453,0
4473,119.0,0,129.0,4,4,40300,0,100.0,0,6.07,14161.0,1,Perfect,10.604131561522696,1.6094379124341003,0
4474,74.0,4,129.0,7,2,31000,6,98.0,0,11.98,5476.0,1,Low Risk,10.34177474101152,1.0986122886681098,0
4475,54.0,2,54.0,2,2,14100,1,94.7,0,9.44,2916.0,0,Moderate Risk,9.55400099583723,1.0986122886681098,0
4476,54.0,1,76.0,4,2,14000,2,76.9,0,6.71,2916.0,0,High Risk,9.546884034617925,1.0986122886681098,0
4477,9.0,3,129.0,3,7,25100,0,92.9,0,16.01,81.0,1,Moderate Risk,10.130662964963708,2.0794415416798357,0
4478,119.0,2,129.0,10,9,69500,1,100.0,0,7.97,14161.0,1,Perfect,11.149096419938578,2.302585092994046,0
4479,119.0,3,129.0,3,9,34674,2,100.0,0,13.58,14161.0,1,Perfect,10.453774245183032,2.302585092994046,0
4480,119.0,4,129.0,1,1,1000,0,100.0,1,24.84,14161.0,1,Perfect,6.90875477931522,0.6931471805599453,1
4481,119.0,0,129.0,0,2,24700,2,100.0,0,7.35,14161.0,1,Perfect,10.114599007626499,1.0986122886681098,0
4482,46.0,1,129.0,7,3,83900,3,95.8,0,10.42,2116.0,1,Low Risk,11.3373928113354,1.3862943611198906,0
4483,119.0,3,129.0,5,2,6900,1,100.0,0,20.39,14161.0,1,Perfect,8.839421607620602,1.0986122886681098,0
4484,119.0,6,129.0,9,2,20000,4,100.0,1,10.91,14161.0,1,Perfect,9.90353755128617,1.0986122886681098,1
4485,73.0,3,73.0,14,5,12300,1,97.4,0,25.82,5329.0,0,Low Risk,9.417435838868785,1.791759469228055,0
4486,119.0,5,129.0,7,1,17500,2,89.5,0,18.45,14161.0,1,Moderate Risk,9.770013301136158,0.6931471805599453,0
4487,73.0,0,74.0,2,7,24000,3,83.0,0,11.98,5329.0,0,Moderate Risk,10.085850775128717,2.0794415416798357,0
4488,119.0,3,129.0,13,7,78700,0,100.0,1,7.97,14161.0,1,Perfect,11.273411140805074,2.0794415416798357,1
4489,119.0,2,129.0,3,2,2300,1,100.0,0,13.59,14161.0,1,Perfect,7.741099090035366,1.0986122886681098,0
4490,119.0,5,129.0,5,3,19000,0,100.0,0,10.42,14161.0,1,Perfect,9.852246888342531,1.3862943611198906,0
4491,119.0,0,129.0,1,0,0,0,100.0,0,9.44,14161.0,1,Perfect,0.0,0.0,0
4492,119.0,1,129.0,2,5,16800,3,100.0,0,6.08,14161.0,1,Perfect,9.729193687429403,1.791759469228055,0
4493,119.0,0,129.0,1,2,5800,0,100.0,0,14.07,14161.0,1,Perfect,8.665785595466064,1.0986122886681098,0
4494,50.0,1,50.0,14,3,3100,0,92.6,0,13.58,2500.0,0,Moderate Risk,8.03947991910045,1.3862943611198906,0
4495,119.0,0,129.0,7,7,39000,0,100.0,0,7.97,14161.0,1,Perfect,10.571342565808699,2.0794415416798357,0
4496,3.0,1,11.0,4,2,11200,0,90.9,0,21.85,9.0,0,Moderate Risk,9.32375833901174,1.0986122886681098,0
4497,119.0,5,129.0,8,8,92500,1,100.0,0,29.69,14161.0,1,Perfect,11.434974734252892,2.1972245773362196,0
4498,36.0,2,129.0,5,5,63300,10,98.0,0,7.34,1296.0,1,Low Risk,11.055656405795794,1.791759469228055,0
4499,119.0,3,129.0,2,5,75100,3,100.0,0,7.97,14161.0,1,Perfect,11.226589153242802,1.791759469228055,0
4500,119.0,0,129.0,3,1,66600,2,100.0,0,7.35,14161.0,1,Perfect,11.106474871430772,0.6931471805599453,0
4501,119.0,2,129.0,3,5,134900,1,100.0,0,5.32,14161.0,1,Perfect,11.812296455066814,1.791759469228055,0
4502,67.0,2,67.0,7,12,53300,0,83.8,0,17.47,4489.0,0,Moderate Risk,10.883710371704016,2.5649493574615367,0
4503,119.0,0,129.0,2,5,54100,0,100.0,0,7.34,14161.0,1,Perfect,10.898607948952096,1.791759469228055,0
4504,56.0,0,56.0,4,5,21500,0,90.6,0,12.61,3136.0,0,Moderate Risk,9.975854724662028,1.791759469228055,0
4505,119.0,1,129.0,5,9,112600,0,100.0,0,26.3,14161.0,1,Perfect,11.631605875642963,2.302585092994046,0
4506,119.0,1,129.0,5,7,71100,3,98.2,0,9.92,14161.0,1,Low Risk,11.171856680390034,2.0794415416798357,0
4507,119.0,0,129.0,0,1,2600,2,100.0,0,7.96,14161.0,1,Perfect,7.8636512654486515,0.6931471805599453,0
4508,119.0,1,129.0,2,1,7500,3,100.0,0,16.01,14161.0,1,Perfect,8.922791623969637,0.6931471805599453,0
4509,119.0,3,8.0,5,5,45100,0,95.0,0,16.01,14161.0,0,Moderate Risk,10.716659698193956,1.791759469228055,0
4510,119.0,0,129.0,2,1,6500,1,100.0,1,16.01,14161.0,1,Perfect,8.77971129020447,0.6931471805599453,1
4511,119.0,6,129.0,2,0,5500,1,100.0,0,12.62,14161.0,1,Perfect,8.612685172875459,0.0,0
4512,52.0,0,58.0,1,2,8300,0,91.7,0,26.3,2704.0,0,Moderate Risk,9.024131268455035,1.0986122886681098,0
4513,29.0,2,129.0,4,11,121800,0,98.0,0,6.72,841.0,1,Low Risk,11.710143844404854,2.4849066497880004,0
4514,119.0,4,129.0,18,7,32900,3,100.0,0,11.99,14161.0,1,Perfect,10.401258331428318,2.0794415416798357,0
4515,65.0,1,129.0,3,2,18700,0,84.2,0,18.45,4225.0,1,Moderate Risk,9.83633227734872,1.0986122886681098,0
4516,18.0,2,33.0,5,3,9200,3,85.7,0,7.97,324.0,0,Moderate Risk,9.127067452782361,1.3862943611198906,0
4517,119.0,2,129.0,7,3,18200,0,100.0,0,12.61,14161.0,1,Perfect,9.809231816610408,1.3862943611198906,0
4518,119.0,6,129.0,4,1,8300,1,100.0,0,7.97,14161.0,1,Perfect,9.024131268455035,0.6931471805599453,0
4519,119.0,1,129.0,8,3,36500,4,100.0,0,7.34,14161.0,1,Perfect,10.505094936455558,1.3862943611198906,0
4520,7.0,0,129.0,3,1,6500,1,93.8,0,11.99,49.0,1,Moderate Risk,8.77971129020447,0.6931471805599453,0
4521,36.0,1,36.0,3,2,1000,1,83.3,0,13.59,1296.0,0,Moderate Risk,6.90875477931522,1.0986122886681098,0
4522,31.0,3,129.0,4,7,81500,5,85.3,0,16.01,961.0,1,Moderate Risk,11.308370569092329,2.0794415416798357,0
4523,9.0,1,129.0,2,3,10040,0,69.0,0,5.32,81.0,1,High Risk,9.214431989879436,1.3862943611198906,0
4524,119.0,1,129.0,2,4,27900,2,100.0,1,5.32,14161.0,1,Perfect,10.236417809461043,1.6094379124341003,1
4525,119.0,2,129.0,3,2,28500,0,100.0,0,5.31,14161.0,1,Perfect,10.25769445336048,1.0986122886681098,0
4526,119.0,1,129.0,0,3,14100,0,100.0,0,13.59,14161.0,1,Perfect,9.55400099583723,1.3862943611198906,0
4527,119.0,2,129.0,2,3,38000,5,100.0,0,6.07,14161.0,1,Perfect,10.545367754151743,1.3862943611198906,0
4528,15.0,0,129.0,1,2,17700,2,95.0,0,5.32,225.0,1,Moderate Risk,9.781376414141157,1.0986122886681098,0
4529,119.0,0,129.0,2,0,0,0,100.0,0,25.82,14161.0,1,Perfect,0.0,0.0,0
4530,119.0,1,129.0,8,2,17400,0,100.0,0,12.62,14161.0,1,Perfect,9.76428295481558,1.0986122886681098,0
4531,28.0,1,129.0,1,1,33800,0,95.2,0,12.62,784.0,1,Low Risk,10.428245666832275,0.6931471805599453,0
4532,67.0,1,129.0,2,2,18400,2,96.7,0,6.08,4489.0,1,Low Risk,9.820160289946374,1.0986122886681098,0
4533,119.0,2,129.0,6,4,54800,2,100.0,0,15.05,14161.0,1,Perfect,10.911463720944793,1.6094379124341003,0
4534,119.0,2,129.0,2,1,2800,0,100.0,1,19.42,14161.0,1,Perfect,7.937731775260109,0.6931471805599453,1
4535,119.0,1,129.0,8,3,13200,1,100.0,2,18.06,14161.0,1,Perfect,9.488047863280759,1.3862943611198906,1
4536,119.0,1,129.0,2,1,10500,0,100.0,0,9.92,14161.0,1,Perfect,9.259225769705994,0.6931471805599453,0
4537,119.0,0,129.0,1,3,12200,0,100.0,0,12.62,14161.0,1,Perfect,9.409273194575334,1.3862943611198906,0
4538,45.0,2,45.0,10,9,98200,4,94.7,0,7.35,2025.0,0,Moderate Risk,11.494771677590096,2.302585092994046,0
4539,119.0,0,129.0,3,1,2500,2,100.0,0,10.9,14161.0,1,Perfect,7.824445930877619,0.6931471805599453,0
4540,119.0,1,129.0,5,8,41100,0,100.0,0,6.71,14161.0,1,Perfect,10.623787731088578,2.1972245773362196,0
4541,119.0,1,129.0,3,1,5300,1,100.0,0,19.03,14161.0,1,Perfect,8.575650760987806,0.6931471805599453,0
4542,119.0,0,129.0,1,5,15000,1,100.0,1,11.99,14161.0,1,Perfect,9.61587214452889,1.791759469228055,1
4543,42.0,0,43.0,2,0,0,0,55.6,0,7.96,1764.0,0,High Risk,0.0,0.0,0
4544,3.0,4,129.0,4,5,9000,1,92.9,0,16.01,9.0,1,Moderate Risk,9.105090961257085,1.791759469228055,0
4545,119.0,2,129.0,7,1,7800,0,100.0,0,7.34,14161.0,1,Perfect,8.962007209588313,0.6931471805599453,0
4546,29.0,7,47.0,5,6,16700,0,88.5,0,10.41,841.0,0,Moderate Risk,9.723223876851618,1.9459101490553132,0
4547,29.0,7,129.0,9,4,48600,2,97.9,0,21.85,841.0,1,Low Risk,10.791399385808587,1.6094379124341003,0
4548,119.0,3,129.0,4,2,31500,0,100.0,0,7.35,14161.0,1,Perfect,10.357774570341576,1.0986122886681098,0
4549,119.0,1,129.0,4,4,20300,3,100.0,1,10.9,14161.0,1,Perfect,9.918425424900335,1.6094379124341003,1
4550,25.0,1,129.0,3,4,11500,2,95.0,0,10.41,625.0,1,Moderate Risk,9.350189267092581,1.6094379124341003,0
4551,119.0,3,129.0,6,9,20100,0,100.0,0,11.98,14161.0,1,Perfect,9.908524844053396,2.302585092994046,0
4552,38.0,1,129.0,4,7,21100,5,92.6,0,11.98,1444.0,1,Moderate Risk,9.957075711706057,2.0794415416798357,0
4553,81.0,1,129.0,4,4,27800,0,95.5,1,6.72,6561.0,1,Low Risk,10.2328272702548,1.6094379124341003,1
4554,119.0,0,129.0,0,2,26600,0,100.0,0,5.31,14161.0,1,Perfect,10.188704088048116,1.0986122886681098,0
4555,33.0,3,33.0,4,1,24600,0,90.0,0,12.61,1089.0,0,Moderate Risk,10.110542371500753,0.6931471805599453,0
4556,119.0,0,129.0,4,1,36000,2,100.0,0,7.35,14161.0,1,Perfect,10.491301994830229,0.6931471805599453,0
4557,119.0,2,129.0,3,1,8300,2,100.0,0,7.96,14161.0,1,Perfect,9.024131268455035,0.6931471805599453,0
4558,10.0,0,15.0,2,0,0,1,77.8,0,14.08,100.0,0,High Risk,0.0,0.0,0
4559,57.0,0,57.0,1,0,14800,2,90.0,0,9.93,3249.0,0,Moderate Risk,9.60245002503719,0.0,0
4560,119.0,4,129.0,5,0,0,2,100.0,0,9.44,14161.0,1,Perfect,0.0,0.0,0
4561,25.0,0,25.0,2,0,2500,3,94.7,0,16.02,625.0,0,Moderate Risk,7.824445930877619,0.0,0
4562,119.0,1,129.0,2,5,25800,0,100.0,0,9.93,14161.0,1,Perfect,10.158168529848494,1.791759469228055,0
4563,119.0,2,129.0,11,6,13500,0,100.0,0,9.92,14161.0,1,Perfect,9.510519035757246,1.9459101490553132,0
4564,119.0,3,129.0,7,4,8300,0,100.0,0,19.03,14161.0,1,Perfect,9.024131268455035,1.6094379124341003,0
4565,51.0,2,51.0,5,2,12000,1,87.5,0,9.93,2601.0,0,Moderate Risk,9.392745258631441,1.0986122886681098,0
4566,119.0,1,129.0,5,1,7500,0,100.0,0,16.02,14161.0,1,Perfect,8.922791623969637,0.6931471805599453,0
4567,119.0,0,129.0,6,1,7000,0,100.0,0,9.93,14161.0,1,Perfect,8.853808274977197,0.6931471805599453,0
4568,119.0,0,129.0,3,4,25300,0,100.0,0,10.42,14161.0,1,Perfect,10.138599199626192,1.6094379124341003,0
4569,45.0,2,45.0,3,2,5100,0,64.3,0,10.91,2025.0,0,High Risk,8.537191877922927,1.0986122886681098,0
4570,34.0,1,129.0,5,4,68400,3,97.4,0,9.92,1156.0,1,Low Risk,11.133142723386813,1.6094379124341003,0
4571,24.0,0,38.0,3,1,2700,0,69.2,0,9.93,576.0,0,High Risk,7.901377353792616,0.6931471805599453,0
4572,70.0,1,70.0,5,1,13000,0,73.7,0,9.44,4900.0,0,High Risk,9.472781556562168,0.6931471805599453,0
4573,119.0,0,129.0,4,2,7600,1,100.0,0,15.05,14161.0,1,Perfect,8.936035096566041,1.0986122886681098,0
4574,119.0,4,129.0,3,11,31600,0,100.0,0,17.09,14161.0,1,Perfect,10.360944044643913,2.4849066497880004,0
4575,68.0,2,68.0,10,6,58200,0,95.8,1,6.72,4624.0,0,Low Risk,10.971657815702502,1.9459101490553132,1
4576,119.0,0,129.0,4,5,70500,0,100.0,0,6.72,14161.0,1,Perfect,11.163382173096926,1.791759469228055,0
4577,119.0,3,129.0,5,11,24100,2,100.0,0,21.85,14161.0,1,Perfect,10.090008612393838,2.4849066497880004,0
4578,119.0,4,129.0,9,9,33400,3,100.0,1,16.01,14161.0,1,Perfect,10.416341118636355,2.302585092994046,1
4579,119.0,2,129.0,1,2,20300,0,100.0,0,7.96,14161.0,1,Perfect,9.918425424900335,1.0986122886681098,0
4580,119.0,2,129.0,3,2,6800,0,100.0,0,12.62,14161.0,1,Perfect,8.824824939175638,1.0986122886681098,0
4581,119.0,1,129.0,5,10,95000,2,100.0,0,19.03,14161.0,1,Perfect,11.461642696843066,2.3978952727983707,0
4582,25.0,1,129.0,7,3,11000,5,97.1,0,12.61,625.0,1,Low Risk,9.305741456739435,1.3862943611198906,0
4583,22.0,1,53.0,4,4,12500,2,79.3,0,10.9,484.0,0,High Risk,9.433563920090563,1.6094379124341003,0
4584,119.0,1,129.0,5,4,12200,0,100.0,0,15.04,14161.0,1,Perfect,9.409273194575334,1.6094379124341003,0
4585,10.0,4,10.0,2,4,11300,0,87.0,0,15.05,100.0,0,Moderate Risk,9.332646496360152,1.6094379124341003,0
4586,28.0,0,129.0,5,8,50800,1,90.3,0,14.08,784.0,1,Moderate Risk,10.835671318412196,2.1972245773362196,0
4587,119.0,1,129.0,1,1,2500,1,100.0,0,9.93,14161.0,1,Perfect,7.824445930877619,0.6931471805599453,0
4588,69.0,5,75.0,10,1,34400,5,93.3,0,6.71,4761.0,0,Moderate Risk,10.445840912706414,0.6931471805599453,0
4589,23.0,2,129.0,3,1,6800,0,93.8,0,13.59,529.0,1,Moderate Risk,8.824824939175638,0.6931471805599453,0
4590,119.0,5,129.0,3,1,15500,2,100.0,0,13.59,14161.0,1,Perfect,9.648659816955295,0.6931471805599453,0
4591,53.0,0,129.0,6,3,9800,2,94.7,1,12.61,2809.0,1,Moderate Risk,9.19023970026918,1.3862943611198906,1
4592,119.0,3,129.0,4,4,23900,2,100.0,0,16.02,14161.0,1,Perfect,10.081675578048475,1.6094379124341003,0
4593,119.0,2,129.0,0,4,20500,0,100.0,0,17.09,14161.0,1,Perfect,9.928228944424575,1.6094379124341003,0
4594,16.0,0,27.0,4,3,14200,0,75.0,0,10.9,256.0,0,High Risk,9.561067663645012,1.3862943611198906,0
4595,119.0,2,129.0,8,5,119000,0,100.0,0,6.71,14161.0,1,Perfect,11.686887175419702,1.791759469228055,0
4596,35.0,3,69.0,11,4,22000,1,80.4,0,15.05,1225.0,0,Moderate Risk,9.99884318585288,1.6094379124341003,0
4597,119.0,1,129.0,2,1,14200,3,100.0,0,21.45,14161.0,1,Perfect,9.561067663645012,0.6931471805599453,0
4598,119.0,9,129.0,8,1,72900,1,96.6,0,7.35,14161.0,1,Low Risk,11.196857635323791,0.6931471805599453,0
4599,119.0,1,129.0,2,8,76900,0,100.0,0,6.71,14161.0,1,Perfect,11.250274159310356,2.1972245773362196,0
4600,23.0,1,23.0,1,1,2800,0,38.5,0,12.61,529.0,0,High Risk,7.937731775260109,0.6931471805599453,0
4601,119.0,2,129.0,3,5,37600,0,100.0,0,6.72,14161.0,1,Perfect,10.534785924769006,1.791759469228055,0
4602,119.0,5,129.0,9,3,45000,3,100.0,0,16.02,14161.0,1,Perfect,10.714439990727769,1.3862943611198906,0
4603,119.0,5,129.0,7,3,247700,0,100.0,0,11.99,14161.0,1,Perfect,12.419977652611005,1.3862943611198906,0
4604,119.0,0,129.0,1,1,11800,0,100.0,0,7.96,14161.0,1,Perfect,9.375939552625749,0.6931471805599453,0
4605,119.0,0,129.0,1,1,4000,0,100.0,0,10.42,14161.0,1,Perfect,8.294299608857235,0.6931471805599453,0
4606,4.0,4,129.0,1,0,0,5,95.2,0,9.43,16.0,1,Low Risk,0.0,0.0,0
4607,119.0,0,129.0,1,2,15500,2,100.0,0,7.35,14161.0,1,Perfect,9.648659816955295,1.0986122886681098,0
4608,119.0,1,129.0,1,5,19400,0,100.0,0,7.97,14161.0,1,Perfect,9.873079890114703,1.791759469228055,0
4609,119.0,4,129.0,9,5,123900,1,100.0,0,6.07,14161.0,1,Perfect,11.727238138609684,1.791759469228055,0
4610,119.0,0,129.0,2,5,17500,0,100.0,0,13.59,14161.0,1,Perfect,9.770013301136158,1.791759469228055,0
4611,119.0,0,129.0,7,11,61200,2,100.0,0,10.42,14161.0,1,Perfect,11.021918808236205,2.4849066497880004,0
4612,119.0,2,129.0,6,2,16200,2,100.0,1,6.72,14161.0,1,Perfect,9.692828247710418,1.0986122886681098,1
4613,9.0,3,30.0,2,1,3500,0,66.7,0,17.09,81.0,0,High Risk,8.160803920954665,0.6931471805599453,0
4614,119.0,5,129.0,8,4,9500,0,100.0,0,14.08,14161.0,1,Perfect,9.15915233520675,1.6094379124341003,0
4615,119.0,1,129.0,6,3,44600,3,100.0,0,6.71,14161.0,1,Perfect,10.70551155928146,1.3862943611198906,0
4616,119.0,4,129.0,4,2,8500,1,100.0,0,7.34,14161.0,1,Perfect,9.04793908261736,1.0986122886681098,0
4617,119.0,3,129.0,5,3,21500,1,100.0,0,6.07,14161.0,1,Perfect,9.975854724662028,1.3862943611198906,0
4618,10.0,8,10.0,6,0,300,4,97.1,0,24.85,100.0,0,Low Risk,5.707110264748875,0.0,0
4619,119.0,0,129.0,2,7,58300,0,100.0,0,16.01,14161.0,1,Perfect,10.97337452485014,2.0794415416798357,0
4620,119.0,3,129.0,7,5,33100,3,100.0,1,14.08,14161.0,1,Perfect,10.407318772389159,1.791759469228055,1
4621,67.0,1,67.0,2,2,12100,2,85.0,0,9.43,4489.0,0,Moderate Risk,9.401043372798053,1.0986122886681098,0
4622,64.0,0,129.0,8,2,40300,2,98.1,0,29.69,4096.0,1,Low Risk,10.604131561522696,1.0986122886681098,0
4623,17.0,1,129.0,1,1,34500,2,85.7,0,21.45,289.0,1,Moderate Risk,10.448743588106625,0.6931471805599453,0
4624,119.0,2,9.0,2,3,16600,0,93.0,0,6.72,14161.0,0,Moderate Risk,9.717218213494077,1.3862943611198906,0
4625,75.0,3,129.0,8,9,41700,2,97.6,0,11.99,5625.0,1,Low Risk,10.638280388314705,2.302585092994046,0
4626,119.0,0,129.0,4,4,25800,3,100.0,0,13.59,14161.0,1,Perfect,10.158168529848494,1.6094379124341003,0
4627,119.0,1,129.0,6,12,199000,4,100.0,0,6.72,14161.0,1,Perfect,12.201065128819632,2.5649493574615367,0
4628,24.0,2,129.0,2,1,1500,3,94.4,0,16.02,576.0,1,Moderate Risk,7.313886831633462,0.6931471805599453,0
4629,77.0,4,129.0,4,6,15700,0,92.0,1,15.05,5929.0,1,Moderate Risk,9.661479683575521,1.9459101490553132,1
4630,119.0,0,129.0,1,4,26500,1,100.0,0,15.05,14161.0,1,Perfect,10.184937747111391,1.6094379124341003,0
4631,7.0,0,75.0,2,3,40400,0,74.1,0,11.99,49.0,0,High Risk,10.606609816118151,1.3862943611198906,0
4632,76.0,1,129.0,2,2,53600,0,100.0,0,7.96,5776.0,1,Perfect,10.889323003601277,1.0986122886681098,0
4633,55.0,1,129.0,2,2,31000,2,87.1,0,15.04,3025.0,1,Moderate Risk,10.34177474101152,1.0986122886681098,0
4634,36.0,2,129.0,6,3,33000,1,95.7,0,9.93,1296.0,1,Low Risk,10.404293143019792,1.3862943611198906,0
4635,69.0,0,129.0,1,5,68800,2,94.4,0,16.02,4761.0,1,Moderate Risk,11.138973558699526,1.791759469228055,0
4636,119.0,1,129.0,5,2,14500,0,100.0,0,5.31,14161.0,1,Perfect,9.581972891547895,1.0986122886681098,0
4637,119.0,1,129.0,1,5,22000,0,100.0,0,10.91,14161.0,1,Perfect,9.99884318585288,1.791759469228055,0
4638,56.0,1,63.0,8,8,26100,3,85.3,0,9.93,3136.0,0,Moderate Risk,10.169728906753061,2.1972245773362196,0
4639,8.0,1,8.0,5,4,6100,3,52.4,0,10.91,64.0,0,High Risk,8.716207971151853,1.6094379124341003,0
4640,119.0,0,129.0,0,2,8000,0,100.0,0,9.92,14161.0,1,Perfect,8.987321812850125,1.0986122886681098,0
4641,119.0,1,129.0,5,3,110900,3,100.0,0,5.31,14161.0,1,Perfect,11.616393190430356,1.3862943611198906,0
4642,26.0,2,129.0,4,1,1800,0,87.5,0,19.42,676.0,1,Moderate Risk,7.496097345175956,0.6931471805599453,0
4643,26.0,1,26.0,1,3,9700,1,92.9,1,19.03,676.0,0,Moderate Risk,9.179984251961283,1.3862943611198906,1
4644,119.0,1,129.0,3,2,52000,4,100.0,0,5.31,14161.0,1,Perfect,10.859018228147887,1.0986122886681098,0
4645,24.0,1,24.0,1,3,17600,0,75.0,0,11.99,576.0,0,High Risk,9.77571099759397,1.3862943611198906,0
4646,9.0,4,9.0,4,3,3700,2,71.4,0,9.92,81.0,0,High Risk,8.216358332386156,1.3862943611198906,0
4647,75.0,5,75.0,4,1,5500,1,78.6,0,16.02,5625.0,0,High Risk,8.612685172875459,0.6931471805599453,0
4648,119.0,4,129.0,4,4,38500,0,100.0,0,11.99,14161.0,1,Perfect,10.55843949396453,1.6094379124341003,0
4649,119.0,3,129.0,2,2,8900,0,100.0,0,21.85,14161.0,1,Perfect,9.093918908958932,1.0986122886681098,0
4650,34.0,2,129.0,7,2,5000,2,96.8,0,20.39,1156.0,1,Low Risk,8.517393171418904,1.0986122886681098,0
4651,119.0,4,129.0,12,2,3500,1,100.0,1,10.41,14161.0,1,Perfect,8.160803920954665,1.0986122886681098,1
4652,119.0,0,129.0,4,4,16500,0,100.0,0,10.91,14161.0,1,Perfect,9.711176264112805,1.6094379124341003,0
4653,19.0,2,40.0,0,1,4000,4,14.3,0,20.0,361.0,0,High Risk,8.294299608857235,0.6931471805599453,0
4654,119.0,0,129.0,1,6,26300,0,100.0,0,10.91,14161.0,1,Perfect,10.177362240256695,1.9459101490553132,0
4655,42.0,1,68.0,5,5,42400,5,95.2,0,14.08,1764.0,0,Low Risk,10.65492722584759,1.791759469228055,0
4656,119.0,0,129.0,2,3,18300,0,100.0,0,10.42,14161.0,1,Perfect,9.814710982145282,1.3862943611198906,0
4657,24.0,6,129.0,0,1,7100,0,81.8,1,7.97,576.0,1,Moderate Risk,8.867990898182093,0.6931471805599453,1
4658,119.0,0,129.0,4,4,30600,4,100.0,0,5.31,14161.0,1,Perfect,10.328787967145063,1.6094379124341003,0
